gene	effectSize	effectSizeStandardError	effectSizePval	effectSizeFDR	tauSquared	numStudies	cochranesQ	heterogeneityPval	fisherStatUp	fisherPvalUp	fisherFDRUp	fisherStatDown	fisherPvalDown	fisherFDRDown
SMAD7	0.12995886431424122	0.5001140503834471	0.7949729589295103	0.9997238785431705	0	2	0.959215438330458	0.32738462671697277	3.5570775620397947	0.46925281254007417	0.597400710846638	3.612341681738381	0.46100334644496044	0.9999854341075632
KLHDC2	-0.49379529965882996	1.9006109286020034	0.7950113214204495	0.9997238785431705	5.908576968243861	2	5.042362946596943	0.024734728706535702	7.093952659723755	0.13100577658388254	0.4051292464775164	9.485846471319052	0.0500388847671582	0.8533511958754157
S100A2	0.3447537653926001	1.3289409164386363	0.7953112506074314	0.9997238785431705	2.626596658257534	2	3.582308379592099	0.058397949026252505	7.593336658126037	0.10766327459228985	0.39197053842371654	4.807525262915844	0.30762272815271663	0.9999854341075632
RPL12	-0.28591851855379774	1.1023392691160392	0.7953464274146331	0.9997238785431705	1.6512404458377727	2	2.8647950995547014	0.0905372388408946	3.970168912960791	0.4100581022956814	0.5618743245525334	6.829710434081038	0.1451655916262783	0.9960368772454395
TNFAIP2	0.12717494003419	0.49040679291021455	0.7953841795778887	0.9997238785431705	0	2	0.3475167344986205	0.5555222237325655	3.3661545508496156	0.4985193357228947	0.6162853613722583	2.807797532320406	0.5904874711333405	0.9999854341075632
RBX1	-0.3483920449543507	1.3435802531829502	0.7954028116778188	0.9997238785431705	2.6960547696691304	2	3.62660469680049	0.05686271053997294	4.864587364994237	0.3014759804836687	0.499474755427658	7.642412995111085	0.10559098400247846	0.9352650062760068
ARMCX6	0.3443648510333053	1.3287715402582128	0.7955115492517961	0.9997238785431705	2.7843400495700084	2	4.627502367895424	0.031463334207758153	9.928698852217575	0.041646021310021146	0.35271036370496145	4.714768013039374	0.3178353157722927	0.9999854341075632
NLK	0.12816341190998515	0.49473930620653983	0.7955947993331058	0.9997238785431705	0	2	0.6299046317647632	0.42739029774495096	3.4458313788149058	0.48616245636275246	0.6076567162909345	3.1819036540615313	0.5278587668691682	0.9999854341075632
EPHX2	0.16138159013806314	0.6230895195549487	0.7956335012208561	0.9997238785431705	0.23416099816311517	2	1.3809966899425845	0.2399314477379627	4.384177778590003	0.356502736702757	0.5289038451150341	3.6090313068991975	0.4614946572858901	0.9999854341075632
KCNQ1DN_2	-0.1893781173952651	0.7312274354688278	0.7956455688962061	0.9997238785431705	0.49552830410987353	2	1.7877588281693457	0.1811994660111309	3.6581147478622356	0.45424717027148354	0.5871352943294101	5.170787955470066	0.27021816883041627	0.9999854341075632
LRIT1	-0.304972386171686	1.1780367018942122	0.7957263596733968	0.9997238785431705	2.076255261554196	2	3.8673295488091615	0.04923480028161609	4.387004919273209	0.3561568000871876	0.5287820841342123	8.707860966645955	0.06883110543237796	0.8840700889511365
CPT1A	0.12578507046191617	0.4859103814515201	0.7957395950884357	0.9997238785431705	0	2	2.3020385155793848e-4	0.9878945847429949	3.4488475509582717	0.48569868927534826	0.6076378141130319	2.1977787193326446	0.6994359662843286	0.9999854341075632
MTO1	-0.40479261718634624	1.5645860566870298	0.7958498506286691	0.9997238785431705	3.837992233257751	2	4.252038662708644	0.039203242297283225	5.737441062593954	0.2196331353873441	0.4557092073112843	8.386038642636095	0.07841782358519012	0.8956428214416126
GRAMD3	-0.5341420418489652	2.065022517433535	0.7958963451533425	0.9997238785431705	7.070409382774004	2	5.372636580154218	0.020455035891525863	7.794248568551071	0.09941262789405592	0.38753236943624164	9.986091627509452	0.04066261952430859	0.838814774862465
DHPS	0.2731005621623565	1.0559005733693638	0.7959112359713727	0.9997238785431705	1.5664756176257857	2	3.2604707552894157	0.07096874989482993	7.717545527475943	0.10249032496307096	0.39023537457675195	4.139891988024379	0.3874044566420927	0.9999854341075632
ABCB1	-0.40554455741750994	1.5679929332801705	0.7959135760118179	0.9997238785431705	3.8570159890061153	2	4.261297518564499	0.03899012956478565	5.752014816215528	0.21844919627589893	0.4552703519842224	8.396926532808898	0.07807384181500851	0.8955247268597353
IFI16	0.1869566009311344	0.7228788563195989	0.7959223966837857	0.9997238785431705	0.47358104946674334	2	1.754316523377809	0.1853350041848647	5.106542889699185	0.2765391900344119	0.4860104896314661	3.6527894493263138	0.4550296150838246	0.9999854341075632
TRAPPC12	0.312725987569616	1.209251304959795	0.7959352047648833	0.9997238785431705	2.215701893511422	2	4.023910215995972	0.044859593129656816	8.958134170252398	0.06215448878588212	0.36413243919271715	4.454856635250359	0.34793392636246334	0.9999854341075632
DDR1	0.12650830338298324	0.4893159139903119	0.7959892882772465	0.9997238785431705	0	2	0.16001486024474132	0.6891428356867948	3.8789790253949707	0.4226319464880833	0.5694020746672439	2.0680891755354605	0.7232369570034858	0.9999854341075632
TJAP1	0.12677625704131448	0.4903871998097566	0.7960034784793849	0.9997238785431705	0	2	0.3463123126186017	0.5562081005716084	3.363547451735797	0.49892708694536186	0.6165695087750226	2.8080192151073815	0.5904492480817064	0.9999854341075632
CBX7	0.21426422290404165	0.8293345796710476	0.796131558515037	0.9997238785431705	0.7747343531089745	2	2.2004739746545154	0.13796830932392756	5.915594868224026	0.20554099680851534	0.4495888915603566	3.7649067418611413	0.4387561116961654	0.9999854341075632
TPSD1	-0.12647819532204999	0.48960463597960313	0.7961543949686268	0.9997238785431705	0	2	0.2931021813961191	0.5882394034270602	2.735559766246215	0.6030066071499143	0.6863008867102123	3.351552423447742	0.5008058886090251	0.9999854341075632
PLS1	-0.12777566827677006	0.4946935384754795	0.7961811155870149	0.9997238785431705	0	2	0.44790273023109883	0.5033326005975609	2.08579469975621	0.7199825667569602	0.7757254432166508	4.374012983720549	0.3577487268057908	0.9999854341075632
SLC6A14	0.12600706369250467	0.4878989437387877	0.7962026444671066	0.9997238785431705	0	2	0.08630640186041577	0.7689263914272091	3.7327980142844193	0.4433736252632874	0.580753882251842	2.0817251633470226	0.7207304776196127	0.9999854341075632
STOML2	0.3168921094897056	1.2273325859407733	0.7962558050919328	0.9997238785431705	2.2981448599495655	2	4.1144730002482826	0.04251776999211665	9.100512421157852	0.058635666757109337	0.36413243919271715	4.495939788975074	0.34302918733354004	0.9999854341075632
PDIA3P	0.1533646969473521	0.594098160895662	0.7962934090442373	0.9997238785431705	0.17262355423403195	2	1.2822997371729776	0.25747187561612417	4.179012483759653	0.3823209056032272	0.5447453952893391	3.6134686542204077	0.4608361690732925	0.9999854341075632
SRRM2	0.12553739983604126	0.48653399258483715	0.7963884595473282	0.9997238785431705	0	2	0.02029453859651821	0.8867175401249254	3.568074360426742	0.46760325755401744	0.5966112973592508	2.12394535450915	0.7129745579161277	0.9999854341075632
ZNF83	-0.2686067166778297	1.0411388897686416	0.796412182770191	0.9997238785431705	1.4202189038328874	2	2.6636590711393584	0.10266431572282353	3.7636272438511678	0.43893945280383906	0.5778906585121548	6.621881270058014	0.1572710530111853	0.9999854341075632
SOGA1	0.3543869115683502	1.3738205028275068	0.7964399270118729	0.9997238785431705	2.842490442027473	2	3.719785486598763	0.05377127869688847	7.737209393497484	0.10169294890685064	0.38933787009927134	4.993611427255056	0.2879536310512218	0.9999854341075632
PGRMC2	0.34306396471540945	1.3299829548275282	0.7964484776075255	0.9997238785431705	2.790165688259245	2	4.631820143835132	0.03138425222958996	9.926053902186403	0.041691887175892645	0.35271036370496145	4.724000053030569	0.3168065373620959	0.9999854341075632
OR2C1	-0.3361384913393168	1.3034836488399335	0.7965018132461721	0.9997238785431705	2.6592770833662245	2	4.498107294801552	0.03393239189327191	4.665078484800272	0.32341961095752503	0.5098020352103144	9.712132023250806	0.04556625025154538	0.838814774862465
MTM1	0.31394517163447677	1.21773667362814	0.796553242333326	0.9997238785431705	2.2541483332478585	2	4.065703321758159	0.04376245716928273	9.01925305902757	0.06062004353843934	0.36413243919271715	4.4771100689513075	0.34527026867927446	0.9999854341075632
MSANTD2	0.2911111603300828	1.1295539395305059	0.7966212883710506	0.9997238785431705	1.866883956345049	2	3.623767956291121	0.05695973145490185	8.304940269530357	0.0810252943395678	0.3753809592841232	4.291377840793015	0.36800601286401047	0.9999854341075632
KCNAB2	0.12545359570649314	0.4868379068192074	0.7966456324799555	0.9997238785431705	0	2	0.09430732892617465	0.7587710758907795	3.3384754486787944	0.5028593404754278	0.619896849190557	2.438801119784853	0.6556268890520317	0.9999854341075632
NCAN	0.1274567071189273	0.4947116326605154	0.796686000926047	0.9997238785431705	0	2	0.4492982680202998	0.5026683841746715	4.374244819482368	0.3577202702724339	0.5293323200136963	2.087376070443492	0.7196919547294456	0.9999854341075632
PSMG2	-0.47772645615227993	1.8546278546860098	0.796726316724499	0.9997238785431705	5.603225507088017	2	4.954070567910996	0.026029313119429798	6.935000118196867	0.13936330120706877	0.4091631613714366	9.32644643745	0.053438168879228004	0.8602618536989806
NCL	0.19438379222169064	0.754723372290222	0.7967493258914933	0.9997238785431705	0.5587603038231684	2	1.88294582281846	0.16999971316607787	5.339645929308089	0.25418840314243263	0.4760902667229817	3.683659537873486	0.4505070109809088	0.9999854341075632
CCL3	-0.21447339429816373	0.8330308097640307	0.796822502201272	0.9997238785431705	0.7371564465738761	2	1.9673957156509794	0.16072456359002651	3.0745404872274076	0.545429649206246	0.6460682453641167	5.984905893284878	0.2002783497954226	0.9999854341075632
CBLC	0.12518429725982433	0.4862799838434136	0.7968448765141742	0.9997238785431705	0	2	0.009939813029430214	0.9205836033342385	3.5286064036457576	0.47354203028139225	0.6006142545052047	2.142277566630844	0.709609691460941	0.9999854341075632
UBR5	0.33908439891923664	1.3175801865311745	0.7969055874087828	0.9997238785431705	2.728473130120173	2	4.5684425273864555	0.03256616022929504	9.82030981295718	0.04356579893736062	0.35271036370496145	4.699350170212555	0.31955951934207794	0.9999854341075632
GINS4	0.1804111488388955	0.7011294239160885	0.7969355796261632	0.9997238785431705	0.3891122040145764	2	1.5436361504003255	0.21407738192918335	5.64567623938059	0.2272180818572324	0.45998710733377163	2.6788993755048156	0.6129119677709223	0.9999854341075632
BC042893	-0.34016576850652014	1.3220520922095758	0.7969461618188688	0.9997238785431705	2.5950899152294005	2	3.566177433154929	0.058967907230712546	4.800367097425105	0.3084010805308989	0.5024741691312641	7.557399116301145	0.10920470749998491	0.943220654627676
AMDHD2	0.1468820224141258	0.5708726124535645	0.7969519260250888	0.9997238785431705	0.11283607530231406	2	1.1660543886756771	0.2802134430678992	5.389469691787015	0.24961736981241614	0.47286826208955873	2.330073439411291	0.675299219765171	0.9999854341075632
CRYGD	0.12504460074348722	0.4861422061389498	0.7970103706662051	0.9997238785431705	0	2	0.03704157162424168	0.8473804324124186	3.3619930932653537	0.4991702917238491	0.6167411266925483	2.3297728466131784	0.6753538362559767	0.9999854341075632
SNCB	0.18571660888170816	0.7235476643713115	0.7974296592826384	0.9997238785431705	0.4435580129309886	2	1.613681830087291	0.2039750215978826	5.695410156900396	0.2230792495740709	0.4567306227982745	2.7459762441143765	0.6011936700183823	0.9999854341075632
SSTR4	-0.15915255660496858	0.6200777071284824	0.7974370041915096	0.9997238785431705	0.22756008908979417	2	1.3703258198471255	0.24175591124320783	3.6161499588748445	0.4604385880093919	0.5918617171207299	4.353102831192188	0.3603226972610209	0.9999854341075632
KRT10	0.1268200396697447	0.4941577999073103	0.7974576590547968	0.9997238785431705	0	2	0.5931038943273192	0.4412213657922053	3.427067174788205	0.4890542303900056	0.609411778154238	3.1397507505971403	0.5347168258613244	0.9999854341075632
MRPS10	0.20117923092215803	0.7841767069728872	0.7975274605786228	0.9997238785431705	0.6412500330355242	2	2.005481366442669	0.15673153527433847	5.5573799315520205	0.23473159040138492	0.46382743000198323	3.7173268191091635	0.44561085365264774	0.9999854341075632
ATP6V0E2	-0.12809193936826016	0.49944385770318717	0.7975886022556842	0.9997238785431705	0	2	0.7005629269055643	0.4025946072846919	2.1281667258020267	0.7121995591793727	0.7694267365487389	4.786251215483498	0.3099407580114235	0.9999854341075632
FAM106A	0.6364611167167951	2.483669842096415	0.7977513614464409	0.9997238785431705	10.465869935187158	2	6.056212534461355	0.013857457008519147	11.17286141424898	0.024688465507235472	0.3523115653884556	9.587448657986933	0.047981056151661206	0.8476868801780684
C1orf54	-0.1682810572960156	0.6567582964994337	0.7977733872813296	0.9997238785431705	0.287397647634336	2	1.409338621560285	0.23516621684113792	2.558393021023319	0.6342110222077094	0.7104052200393798	5.543686722746682	0.2359159871135992	0.9999854341075632
SERINC2	0.26910869856800157	1.0506087071327073	0.7978384852707049	0.9997238785431705	1.4555754375519305	2	2.6974913259351965	0.10050627961844116	6.642414424578361	0.15603539572723643	0.4169490460491651	3.8088796298937204	0.43248861440842545	0.9999854341075632
RCBTB1	-0.32622646736163	1.2744214595367178	0.7979662429622979	0.9997238785431705	2.3762453507242283	2	3.4225979814300733	0.06430973294476705	4.630420196880184	0.327361865145442	0.5115202796306311	7.387955696154858	0.1167526750736459	0.9531295062326814
CSTF2T	-0.3097557302206149	1.210477214417021	0.7980314923224556	0.9997238785431705	2.0946485950679503	2	3.2212267572982944	0.07268913557832424	4.390608618291566	0.35571622726360963	0.5285145668365248	7.1712526673644845	0.12711035505929855	0.9705255825068309
ACTN4	0.12447457352528395	0.48661062463550075	0.7981059471602915	0.9997238785431705	0	2	0.02445704210515754	0.875727609791386	3.574741020582734	0.4666051751376098	0.5963986681554705	2.1234654814218255	0.7130626635955913	0.9999854341075632
PSG5	0.12793940586832567	0.5001765610616227	0.7981141641645008	0.9997238785431705	0	2	0.7393033895314255	0.3898841186881241	4.848531070824171	0.30319517803788465	0.5009660509588261	2.136015713626032	0.7107588329073173	0.9999854341075632
ZYG11B	0.19974449211506437	0.7812407727571644	0.7982010519899547	0.9997238785431705	0.6328269730537555	2	1.9928655858949451	0.15804157940972507	5.529967646668152	0.23710783088510112	0.46495834780445633	3.7172380700899064	0.44562371041170745	0.9999854341075632
GPATCH8	0.25297948348566124	0.9894580378550456	0.7982019571489385	0.9997238785431705	1.313156597804368	2	2.936492558945612	0.08659858867903414	7.160319912803527	0.12765473607999214	0.40356562639529253	4.02804628626556	0.4022235041406639	0.9999854341075632
CDKN1B	-0.23647256441381848	0.9256381546986278	0.7983602909049718	0.9997238785431705	1.0215663694004058	2	2.278273353473962	0.13119786267643385	3.3845815436731517	0.4956435040181641	0.614352372747174	6.245473350706753	0.18155085150956315	0.9999854341075632
ERO1LB	-0.1254202992832876	0.49103698686819697	0.7983993038143236	0.9997238785431705	0	2	0.2535198504011728	0.614607475232799	2.0733896031357553	0.7222625937507283	0.7774152509629936	4.037148528332251	0.4010016879988804	0.9999854341075632
TGFB2	-0.1790493631369521	0.7013453306438333	0.7984959145032828	0.9997238785431705	0.41825031487512615	2	1.6691166429868391	0.1963768946264085	3.648968612038826	0.4555915909693805	0.5881770894246218	4.930156464734784	0.29453924585707547	0.9999854341075632
CCDC92	-0.34711464311436036	1.360141388486324	0.7985649057059392	0.9997238785431705	2.777331504338626	2	3.685722098116086	0.05488020314602349	4.9665731208849255	0.2907445308024102	0.49395672035883814	7.6743698352186005	0.10426161655932532	0.9311344845360612
GPBP1L1	0.20780165846534546	0.8143006998192271	0.798576104962691	0.9997238785431705	0.7292493442294565	2	2.1339554739867923	0.14406856622402775	5.779989326820088	0.21619232419791856	0.4543618847172171	3.757511140748102	0.43981659732539924	0.9999854341075632
SSTR5	-0.1270225304496156	0.4978904817120927	0.7986293148515972	0.9997238785431705	0	2	0.8251887618306037	0.36366744847227883	3.4477579660161384	0.4858661901426651	0.6076378141130319	3.49777228342584	0.47821715453515257	0.9999854341075632
MPHOSPH9	-0.18979068847099023	0.7444283344228384	0.7987630822664672	0.9997238785431705	0.49616017380999244	2	1.6803699380112773	0.19487530371040251	2.8142750699034624	0.5893711027023404	0.6771122134921839	5.738325588997703	0.21956111806148743	0.9999854341075632
LOC155060	0.125602741322428	0.49354702256683203	0.7991170920004219	0.9997238785431705	0	2	0.38892845106650614	0.532863191707715	4.263956980101534	0.3714601903648536	0.538360600938957	2.0865671522416878	0.7198406102451461	0.9999854341075632
PPP1R16B	-0.44664133900822156	1.7563424257725604	0.7992622779195219	0.9997238785431705	4.9740908971168585	2	4.745784119232255	0.02937016585855945	6.572309591885475	0.16029093312234896	0.42128568318725335	8.9905200370989	0.061336872205927345	0.8741721903952205
ATP12A	-0.12608375550744375	0.4959822830067154	0.7993331707022846	0.9997238785431705	0	2	0.7078450832947436	0.40016012152964275	3.296050406252507	0.5095582794433422	0.6246890007689865	3.4564159880665124	0.48453625883663953	0.9999854341075632
MMADHC	0.23354542519878183	0.9196000080996941	0.7995232621252676	0.9997238785431705	1.0656089696399491	2	2.6062993530574468	0.10643988657600756	6.592923039791253	0.15902883542731125	0.42021951292413284	3.9146353180467237	0.41768195978943473	0.9999854341075632
PHF20L1	0.12368931359903036	0.4870772723807375	0.7995404668325536	0.9997238785431705	0	2	0.1138415603684636	0.7358122567172644	3.324728691758668	0.5050237778083317	0.6216881118686657	2.4798005911086416	0.6482564261160157	0.9999854341075632
AV1S4A1N1T	0.12336952086242467	0.48595732680205006	0.799596732546657	0.9997238785431705	0	2	5.547729202721088e-4	0.9812086693601745	3.460049396084022	0.4839788643176352	0.6066047358581012	2.186317523733016	0.70153501406802	0.9999854341075632
KBTBD4	0.3375983947534767	1.3299118758657211	0.7996112898878246	0.9997238785431705	2.789075943950279	2	4.625380334614434	0.031502276345033	9.883679617528989	0.04243333633995112	0.35271036370496145	4.7458326332292025	0.3143844840527629	0.9999854341075632
FBXO24	0.12363753988909983	0.48784643003533745	0.7999317992410557	0.9997238785431705	0	2	0.08582026584347863	0.7695596350501214	3.71758243659921	0.4455738247164373	0.5820086579710119	2.0918197104455256	0.7188753890936113	0.9999854341075632
GPN2	-0.12334466569746541	0.48670180263412716	0.7999362207928995	0.9997238785431705	0	2	0.029456085703951387	0.8637301872159144	2.123102719679953	0.7131292682087489	0.7700503770138789	3.582663795551908	0.4654209411328494	0.9999854341075632
CXXC4	0.12367006333171335	0.4880496443069871	0.7999618452580327	0.9997238785431705	0	2	0.09628326981944198	0.7563362865712523	3.7393636353349313	0.44242661992385507	0.5801217342657544	2.088885383532437	0.7194145938564874	0.9999854341075632
FRYL	-0.317526963556059	1.253372799391238	0.8000070305954371	0.9997238785431705	2.2828808887917607	2	3.3620022849709836	0.06671690333699076	4.5729913993878375	0.33398010974205833	0.5152577684604734	7.30129173648222	0.12079749120216067	0.9614982495472166
CNTLN	-0.3131193505582462	1.236041439651972	0.8000176083863763	0.9997238785431705	2.3375914374011906	2	4.152463577445244	0.04157399546121521	4.539441425592133	0.33789633204666975	0.517865563627889	9.124317163290634	0.05806615502113766	0.8628830892267862
CA10	-0.28454984990460847	1.1233139614401813	0.8000264746453626	0.9997238785431705	1.8400837116257007	2	3.5886845397505187	0.058174275646613816	4.299134422502859	0.3670334975528854	0.5357953362383936	8.215945007407983	0.08398055890481795	0.9047717319306393
TMEM59	0.22179450343967896	0.8761636174849402	0.8001578730767712	0.9997238785431705	0.9214274742256874	2	2.4071057207468876	0.12078549809301764	6.246425111087499	0.1814854217326317	0.43710574418291404	3.8499987476270885	0.42668676464443117	0.9999854341075632
COPS6	0.3364192472889738	1.3292974106319573	0.8002060107290757	0.9997238785431705	2.7858728247211086	2	4.621143540254435	0.031580177653990904	9.870904286623917	0.042659344334330294	0.35271036370496145	4.748576896521456	0.31408112194130006	0.9999854341075632
CHRDL1	0.3079620349544702	1.2174122829300138	0.8002956806392219	0.9997238785431705	2.1254867219683162	2	3.2486513186852997	0.07148225277120168	7.17774181696715	0.12678825035237773	0.40327643711924505	4.440166676535034	0.34970123700167255	0.9999854341075632
DGCR5	-0.3304439826776388	1.3072164167926934	0.8004347848017385	0.9997238785431705	2.676670867209304	2	4.509714749063089	0.03370286093797026	4.700355394241321	0.31944687041477154	0.5077478466305777	9.690976623619896	0.045967613864845686	0.838814774862465
PDCD6IP	0.15284776414548976	0.6049328487171278	0.8005240227751512	0.9997238785431705	0.1951060238061065	2	1.318187137122275	0.2509176622002506	4.231382307471871	0.3755963885290597	0.5402933235188679	3.628763722012195	0.45857142894820213	0.9999854341075632
MT1M	-0.17947884873067366	0.7105212966390695	0.8005760582851662	0.9997238785431705	0.44146267989053734	2	1.7044221682241427	0.1917106679335161	3.664141507037218	0.4533627984678228	0.586628459689536	4.983954095008352	0.2889478715415332	0.9999854341075632
TMOD3	0.1261125204573789	0.4995078500937831	0.8006750556229484	0.9997238785431705	0	2	0.9224895518143312	0.3368221452135318	3.522038857992176	0.47453521006090443	0.601380710430046	3.5834960914028424	0.4652966562486224	0.9999854341075632
CENPM	0.12420893222469283	0.4920994432714813	0.8007271370537032	0.9997238785431705	0	2	0.31238258168078326	0.5762218049940934	4.12886612852158	0.3888465512976261	0.5481063915011377	2.0833481185907328	0.7204321990123007	0.9999854341075632
KLHL22	0.1248494959988919	0.49474909387652016	0.8007712278761744	0.9997238785431705	0	2	0.4547537909982243	0.5000860571796428	4.366457536423672	0.3586770955249007	0.5299704739896216	2.099427313315813	0.7174775988557098	0.9999854341075632
GDF15	0.12562727009127386	0.49793395692472214	0.8008114655768998	0.9997238785431705	0	2	0.6241997782384343	0.4294908901860225	4.6458091792364575	0.32560662019048764	0.510903940409714	2.1249733321210034	0.7127858232835027	0.9999854341075632
FBXL12	0.20437203178385202	0.8114458469884174	0.8011480584056703	0.9997238785431705	0.7205833291429184	2	2.120588049577248	0.14533073439955368	5.7378898013255535	0.2195965968997085	0.45570552299482014	3.7661808787636515	0.438573593420073	0.9999854341075632
BMP8A	0.5386040065417491	2.1390871022956914	0.8012022073267022	0.9997238785431705	7.632990805526267	2	5.5436560728951445	0.018547793951109948	10.164093030907308	0.03775243590155063	0.35271036370496145	8.215479593506982	0.08399627719578824	0.9047717319306393
WRAP53	0.15605017210601568	0.6198083166528419	0.8012175596845569	0.9997238785431705	0.20887823752147014	2	1.3023402423232524	0.2537861935325685	5.452004955134457	0.24398060600162016	0.46893781923345385	2.4726080736586145	0.6495473669229653	0.9999854341075632
NUP133	-0.2154978754156488	0.856479970570903	0.8013434760419319	0.9997238785431705	0.8068638948219202	2	2.04893811756842	0.15231239095206928	3.1775961936163664	0.5285571284313749	0.6349053418707242	6.021997225153193	0.19751151911806356	0.9999854341075632
IQSEC3	0.270284132975175	1.0743023974773989	0.8013577062524236	0.9997238785431705	1.5455480420364285	2	2.7823295937734533	0.09530944353084125	6.694386320797436	0.15294716040871753	0.41477830194113186	3.923628163112836	0.4164403122553747	0.9999854341075632
HOXB13	-0.31288013905559287	1.2451324414169762	0.801595613303933	0.9997238785431705	2.3795175616005406	2	4.195625188608579	0.040528406768526204	4.569781013498744	0.3343532578671451	0.5154694645866641	9.177831361534611	0.05680503077277705	0.8628830892267862
DLG4	-0.12317914890610646	0.4902732154784674	0.8016239778031322	0.9997238785431705	0	2	0.33965435579314784	0.5600288022659103	2.8158074563949103	0.5891071569722163	0.6769465042732103	3.3409785898728703	0.5024658594333474	0.9999854341075632
NFKBIE	0.1248993602987073	0.4971649313358875	0.8016415558856171	0.9997238785431705	0	2	0.7807347511015135	0.3769165209587061	3.471265041766149	0.48226098795515115	0.6056676845280778	3.399427253535344	0.4933344568269711	0.9999854341075632
TRAPPC4	-0.21054741371137442	0.8381569146875184	0.801657273844157	0.9997238785431705	0.7528787899657845	2	1.9880886678450478	0.1585408694809185	3.1205676846017836	0.537855300025405	0.641230250449131	5.968229627964112	0.2015335004852559	0.9999854341075632
HSPA8	-0.47426812758146425	1.8890943590550249	0.8017709550433071	0.9997238785431705	5.838867551060251	2	5.057341840582611	0.024521821435765645	7.170575738192792	0.12714399951694286	0.40332440294190747	9.394286344530448	0.05196534000952089	0.8602618536989806
GLO1	-0.48414645465967765	1.9286392662106646	0.8017908590127458	0.9997238785431705	6.107943583231646	2	5.141108797078634	0.023365720245631993	7.337488752533598	0.11909256740392513	0.39749734622928035	9.518132737609902	0.049375990461411653	0.8497163849912461
SEC23B	0.3148977422560017	1.2546346801598398	0.8018236992482758	0.9997238785431705	2.4239572994187757	2	4.242979598243999	0.039412939180080264	9.25129595175956	0.055116186575616434	0.36186337171863403	4.592296947410249	0.33174329531107366	0.9999854341075632
RANBP10	0.3133467179915514	1.24861667500518	0.8018488262988421	0.9997238785431705	2.3957381632520827	2	4.212713215067071	0.0401221128597653	9.202659116247963	0.05622883544426971	0.363642725130208	4.579143809460326	0.33326594684767896	0.9999854341075632
C16orf71	0.1762530598601972	0.7027989750078977	0.8019785582715202	0.9997238785431705	0.39362074818240717	2	1.5507716648589223	0.2130215583989572	5.620158139331493	0.2293676446635478	0.46146541234698285	2.707924259851943	0.6078286826007799	0.9999854341075632
CREB1	0.2109811434349253	0.8412826720774498	0.801980276346127	0.9997238785431705	0.8109952755160216	2	2.2504383595277693	0.1335765583471331	5.960458473429086	0.20212078354921587	0.44787416775903693	3.8090833501944235	0.4324597293428382	0.9999854341075632
SLIT1	-0.40216039926683467	1.603861137292486	0.8020111519161524	0.9997238785431705	4.2972462444881625	2	5.972768946653588	0.014528450209969512	5.399032596080879	0.2487481805864411	0.4725170119269173	12.00922511448778	0.017282796599658274	0.8291896650861227
MALL	0.14555271281690038	0.5808907692300519	0.8021480256255906	0.9997238785431705	0.1319239415079901	2	1.1938078755248815	0.27456280618158413	5.379168420221257	0.2505565993189747	0.4732106828150746	2.374215106655252	0.6672919422053912	0.9999854341075632
HIST1H2BK	0.12376006676939891	0.49413367976696376	0.8022326588887754	0.9997238785431705	0	2	0.5917612120894551	0.4417388759318964	3.4083431001199056	0.4919511033704144	0.6116262342642984	3.153271131356183	0.5325113526682227	0.9999854341075632
RBBP7	-0.2461656634571673	0.9830568419494857	0.8022715558351086	0.9997238785431705	1.2149087645941172	2	2.4767141474506635	0.11554341428267867	3.608876515149175	0.4615176396536699	0.5924436680591421	6.3958858422144225	0.17146976993936797	0.9999854341075632
CRYGA	0.1220193167381143	0.4875198493253172	0.8023663033572043	0.9997238785431705	0	2	0.14775465276150496	0.7006903937320766	3.312290314304521	0.506987325615613	0.6230101424374698	2.5421016784854187	0.6371130350529429	0.9999854341075632
POLR3E	-0.42416355298987857	1.6947780429819503	0.8023733295704714	0.9997238785431705	4.598728840057069	2	4.613411979481557	0.03172285516962736	6.36859196007612	0.1732607636745113	0.43053941525486583	8.76499376774841	0.06724957955066145	0.8811004637784808
RPF1	-0.3812602789273529	1.523722791106637	0.8024200805758595	0.9997238785431705	3.6185316041134126	2	4.1684026690315745	0.041184610040805314	5.667139057984303	0.22542378308378147	0.45828606530854804	8.197217224915224	0.08461523625265034	0.9054072213142377
ARSJ	-0.17998300382901555	0.7193781126677463	0.8024384899634095	0.9997238785431705	0.4338529905152153	2	1.602767874821955	0.20551140318995953	2.758762111269034	0.5989718587043207	0.6830668097797175	5.65589483665973	0.22636225134380517	0.9999854341075632
ART4	-0.24499869464530494	0.9795187313981644	0.8024933894959285	0.9997238785431705	1.276313416044784	2	2.8857005822200406	0.08936912665122576	4.033436655278689	0.401499603333204	0.5562521982767883	7.038961612879095	0.13384355179649748	0.9733897463173882
TTC31	0.14000359011578276	0.5601516179188293	0.8026347228508681	0.9997238785431705	0.10522258068264102	2	1.1728111018111786	0.27882438679466337	3.9190310126529666	0.4170747020240829	0.5661427921993568	3.649024162076499	0.4555834170885417	0.9999854341075632
TM2D1	0.12391814515933071	0.49587712714569876	0.8026670988668791	0.9997238785431705	0	2	0.7012575724332545	0.4023614540746321	3.4413600798871933	0.4868505040644805	0.6080966570688852	3.2983987228176894	0.5091860060870692	0.9999854341075632
